,id_str,created_at,user.screen_name,user.location,retweeted_status.created_at,text,extended_tweet.full_text
7610,1186713484874211329,Tue Oct 22 18:38:37 +0000 2019,juanrojasman,ANTOFAGASTA,Mon Oct 21 22:42:03 +0000 2019,RT @sofisegoviad: Uno de los tantos cambios que se necesitan #EstoPasaEnChile #ChileDespierta #pinerarenuncia https://t.co/DLikJXshON,
7623,1186713487545982978,Tue Oct 22 18:38:38 +0000 2019,CristianCucumi1,,Tue Oct 22 14:43:53 +0000 2019,"RT @Chileokulto: #EstoPasaEnChileً
Maestros se ríen de @sebastianpinera y realizan performance con dichos ""Estamos en guerra"" 
Solo un dato…",
7632,1186713488732889090,Tue Oct 22 18:38:38 +0000 2019,ginniasa,"Puerto Montt, Chile",Mon Oct 21 22:42:03 +0000 2019,RT @sofisegoviad: Uno de los tantos cambios que se necesitan #EstoPasaEnChile #ChileDespierta #pinerarenuncia https://t.co/DLikJXshON,
7644,1186713491987750913,Tue Oct 22 18:38:39 +0000 2019,AlexAnfruns,,Tue Oct 22 18:31:00 +0000 2019,"RT @2Comunicaciones: Democracia al estilo de Pinochet.
Dictadura completa de piñera contra el pueblo de Chile. Viralicemos todo esto q el m…",
7700,1186713508291006464,Tue Oct 22 18:38:43 +0000 2019,drodriguezale,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
7749,1186713518680109056,Tue Oct 22 18:38:45 +0000 2019,Anastacia014,,Tue Oct 22 02:30:50 +0000 2019,"RT @KekaixZadark: #Piñerarenuncia #Piñeradictador 
Militares golpeando a bombero por ir a apagar un incendio que los mismos militares inici…",
7763,1186713523247820802,Tue Oct 22 18:38:46 +0000 2019,mamae_4filinhos,Santiago,Tue Oct 22 18:33:55 +0000 2019,"RT @AleDiezRT: Presidente @sebastianpinera 

#PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEst…",
7800,1186713533226115072,Tue Oct 22 18:38:49 +0000 2019,VictorV01602447,"Santiago Metropolitan Region, ",Tue Oct 22 18:33:55 +0000 2019,"RT @AleDiezRT: Presidente @sebastianpinera 

#PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEst…",
7808,1186713533834301441,Tue Oct 22 18:38:49 +0000 2019,svbellenger,"Viña del Mar, Chile",,"@sebastianpinera NECESITAMOS SOLUCIONES!!! Hasta cuando tengo que estar ""caga"" de susto y encerrada en mi casa por… https://t.co/u9CiHpxr19","@sebastianpinera NECESITAMOS SOLUCIONES!!! Hasta cuando tengo que estar ""caga"" de susto y encerrada en mi casa por culpa de tus milicos desquiciados ???? #PineraDictador #RenunciaPiñera"
7812,1186713535121899520,Tue Oct 22 18:38:49 +0000 2019,vickydeVR,"Antofagasta, Chile",Tue Oct 22 16:08:38 +0000 2019,"RT @ZurditaFilosofa: Quieren sacar a #piñeradictador del poder? 
Entonces desmuestrenlo 
#AcusacionConstitucionalPiñera
Ahora ya!!!
@Camara…",
7848,1186713542231236608,Tue Oct 22 18:38:51 +0000 2019,robmendoguel,A un millon de millas de aqui,Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
7872,1186713548711497729,Tue Oct 22 18:38:52 +0000 2019,sorrudeternalpa,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
7875,1186713548883464197,Tue Oct 22 18:38:52 +0000 2019,vivimunozl,"santiago, Chile",,Y detienen gente por manifestar y a este milico asesino lo sueltan 😡😡 #RenunciaChadwck #pineraditador… https://t.co/nwRLATz2Rf,Y detienen gente por manifestar y a este milico asesino lo sueltan 😡😡 #RenunciaChadwck #pineraditador #DictadorPiñera #ChileDesperto #ChileProtests #ChileQuierePaz
7879,1186713550208819202,Tue Oct 22 18:38:53 +0000 2019,PameOhlala,Chile,Mon Oct 21 18:57:44 +0000 2019,"RT @grandovich: Lo + hermoso, es que la gente no ha flaqueado en sus demandas!!

#renunciapiñera 
#Estopasaenchile https://t.co/U1LZKuvVU2",
7909,1186713556651085825,Tue Oct 22 18:38:54 +0000 2019,Rlct19Aedo,,Tue Oct 22 18:03:35 +0000 2019,"RT @kinjirojas: #EstoPasaEnChile 
#LasCosasComoSon 
#renunciapiñera 

Asi tal cual... https://t.co/VloP2LptAn",
7925,1186713559344074752,Tue Oct 22 18:38:55 +0000 2019,JaimeBassaR,"Santiago, Chile",Tue Oct 22 18:33:55 +0000 2019,"RT @AleDiezRT: Presidente @sebastianpinera 

#PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEst…",
7946,1186713563714523138,Tue Oct 22 18:38:56 +0000 2019,Nicols71239903,Chile,Tue Oct 22 15:47:37 +0000 2019,"RT @IAmAmarok: 😔 ¿CÓMO PODEMOS DEFENDERNOS DEL PRESIDENTE?

@Sebastianpinera cree que está en guerra contra el pueblo que exige mejoras leg…",
7962,1186713568324018177,Tue Oct 22 18:38:57 +0000 2019,svillanuevaaaa,,Tue Oct 22 10:15:36 +0000 2019,RT @vanesitadelsure: #EstoPasaEnChileً que no nos engañen #piñeradictador https://t.co/QawWYOcPzO,
8018,1186713580932124674,Tue Oct 22 18:39:00 +0000 2019,igamzu,,Mon Oct 21 19:29:13 +0000 2019,"RT @cardenaldo: Aunque lo critico por haber debilitado a nuestra policía, NO apoyo la renuncia de Piñera. Hago RT de esto porque confirma l…",
8036,1186713585659142145,Tue Oct 22 18:39:01 +0000 2019,CarlosM33569333,,Tue Oct 22 02:32:14 +0000 2019,RT @kenytacastrito: Encontré esta foto no sé dónde 😅 pero está buenísima #EstoPasaEnChileً #PiñeraDictador #renunciapiñera y de pasaita te…,
8055,1186713591434625024,Tue Oct 22 18:39:02 +0000 2019,nelson846,,Tue Oct 22 01:05:46 +0000 2019,"RT @mona_pesadilla: En Coquimbo los pacos incendiando un banco! 
#piñeradictador
#EstoPasaEnChileً 
#PueblosEnResistencia 
#RenunciaPiñera…",
8072,1186713596073517056,Tue Oct 22 18:39:04 +0000 2019,negracore,chile,Tue Oct 22 17:23:12 +0000 2019,"RT @dontknow505: #YaVan17Vidas
#QueSeVayanLosMilicos y ustedes también!!! 
@ceciperez1 @sebastianpinera @andreschadwickp @larra https://t.c…",
8084,1186713597994508291,Tue Oct 22 18:39:04 +0000 2019,djmamusic,siempre arriba,Tue Oct 22 17:57:30 +0000 2019,"RT @KathyuskaNevada: Me llega info por interno de mensaje entregado por Trump a piñera
Véanlo x uds mismos #EstoPasaEnChileً https://t.co/d…",
8096,1186713600330735616,Tue Oct 22 18:39:05 +0000 2019,Alejo_Cubanito,,Tue Oct 22 00:17:14 +0000 2019,"RT @VickydeArma: #EstoPasaEnChile en el 2019 con @sebastianpinera. 
Al lado de lo que sucedió durante la dictadura de #Pinochet sólo cambia…",
8112,1186713603136724992,Tue Oct 22 18:39:05 +0000 2019,Luisfariashm,,Tue Oct 22 18:21:32 +0000 2019,"RT @RomelGuardian: No son imágenes de Septiembre de 1973, son de Octubre del 2019 
""La dictadura pinochetista de @sebastianpinera 
Represió…",
8143,1186713608723599362,Tue Oct 22 18:39:07 +0000 2019,caro_lina0609,,Tue Oct 22 18:02:49 +0000 2019,"RT @patricia__sol: mientras @sebastianpinera dice q estamos n guerra, cabr@s d Concepción arman su propia fiesta y s refrescan gracias al g…",
8151,1186713611361771521,Tue Oct 22 18:39:07 +0000 2019,aheavendevil,,Tue Oct 22 18:36:02 +0000 2019,"RT @marrrrianela: Mira @sebastianpinera la media cagá que tienes D:
#QueSeVayanLosMilicos #EstoPasaEnChileً #PiñeraRenuncia https://t.co/Vw…",
8226,1186713630659809285,Tue Oct 22 18:39:12 +0000 2019,secretaria2009,chile,,@sebastianpinera ...cuando pararás ya manchas te tus manos de sangre dictador fuera,
8248,1186713636485718018,Tue Oct 22 18:39:13 +0000 2019,PauGiovannii,"Iquique, Chile",Tue Oct 22 02:30:50 +0000 2019,"RT @KekaixZadark: #Piñerarenuncia #Piñeradictador 
Militares golpeando a bombero por ir a apagar un incendio que los mismos militares inici…",
8281,1186713647487127552,Tue Oct 22 18:39:16 +0000 2019,javieroyarzo,,Mon Oct 21 22:42:03 +0000 2019,RT @sofisegoviad: Uno de los tantos cambios que se necesitan #EstoPasaEnChile #ChileDespierta #pinerarenuncia https://t.co/DLikJXshON,
8282,1186713647831232512,Tue Oct 22 18:39:16 +0000 2019,PaulaChSch,Chile,Tue Oct 22 18:33:55 +0000 2019,"RT @AleDiezRT: Presidente @sebastianpinera 

#PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEst…",
8290,1186713649978789889,Tue Oct 22 18:39:16 +0000 2019,JRiosMi,,Mon Oct 21 17:09:20 +0000 2019,RT @cesifoti: Un mensaje para nuestro presidente @sebastianpinera desde su querida escuela de Economía en Harvard. Con honestidad y respeto…,
8299,1186713650758856704,Tue Oct 22 18:39:17 +0000 2019,rapxsodia,"stgo, chile",,"A FELIPITO LE DARÍA VERGÜENZA LO QUE ES HOY LA PRENSA.
#QueSeVayanLosMilicos #Piñerarenuncia #Chile @TVN @24HorasTVN https://t.co/4xTN0tbwzM",
8443,1186713683742855174,Tue Oct 22 18:39:24 +0000 2019,ElCorsarioHarry,"Ancud, Chile",Tue Oct 22 14:43:53 +0000 2019,"RT @Chileokulto: #EstoPasaEnChileً
Maestros se ríen de @sebastianpinera y realizan performance con dichos ""Estamos en guerra"" 
Solo un dato…",
8499,1186713697219010561,Tue Oct 22 18:39:28 +0000 2019,lorito_rojo,,Tue Oct 22 16:16:49 +0000 2019,RT @4lp4c4_3: Por los 15 asesinatos y miles de víctimas de la Dictadura del cobarde Pinochetista @sebastianpinera y sus cobarde lacayos y p…,
8530,1186713706882830338,Tue Oct 22 18:39:30 +0000 2019,empireantsss,,Tue Oct 22 16:00:41 +0000 2019,RT @5150sanren: Cuidado con los vándalos señor piñera #quesevayanlosmilicos https://t.co/6mNta1uQYw,
8546,1186713711236526082,Tue Oct 22 18:39:31 +0000 2019,1980_GLA,"Calama, La Ligua",Tue Oct 22 18:35:57 +0000 2019,"RT @SiempreFundida: Oye @sebastianpinera, ¡anda a mostrar el papelito al mundo ahora!

#CrisisEnChile #RenunciaPiñera 
#RebajaDietaParlamen…",
8547,1186713711161073666,Tue Oct 22 18:39:31 +0000 2019,jorquera_Ariel,,,#noestamosenguerra #piñerarenuncia . Cómoandas a comprar municiones ?,
8555,1186713712457146368,Tue Oct 22 18:39:31 +0000 2019,lornasalvadores,,Tue Oct 22 18:33:55 +0000 2019,"RT @AleDiezRT: Presidente @sebastianpinera 

#PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEst…",
8601,1186713723928567808,Tue Oct 22 18:39:34 +0000 2019,soleranita,Santiago - Chile,,"Mira @sebastianpinera, tu esposa @ceciliamorel SI fue capaz de decir q se equivocó y tú todavía crees q el problema… https://t.co/7V6WTN9wNN","Mira @sebastianpinera, tu esposa @ceciliamorel SI fue capaz de decir q se equivocó y tú todavía crees q el problema es de los 30 pesos y del lumpen #GobiernoIncapaz #RenunciaPiñera #ChileDesperto #ChileQuierePaz"
8626,1186713729754419200,Tue Oct 22 18:39:35 +0000 2019,nattamerlino,"Santiago,Chile",,@futurofm @adnradiochile Otro montaje! #piñerarenuncia #PineraDictador #ChileDesperto,
8630,1186713729871814659,Tue Oct 22 18:39:35 +0000 2019,CristoJCM,,,PIÑERA DICTADOR  #RenunciaPiñera #ChileDesperto #chile #plazaitalia #CHILESECANSÓ #ChadwikAsesino  #piñeradictador… https://t.co/e7HcLyFzuY,PIÑERA DICTADOR  #RenunciaPiñera #ChileDesperto #chile #plazaitalia #CHILESECANSÓ #ChadwikAsesino  #piñeradictador  #EstoPasaEnChile #QueSeVayanLosMilicos
8631,1186713730115145731,Tue Oct 22 18:39:35 +0000 2019,LuchaPucha,Montevideo Uruguay,Tue Oct 22 04:53:38 +0000 2019,RT @Nico_belic: Hacen que se desnude una mujer en la comisaria de Quilpue #ChileDesperto #renunciapiñera @diego_ibanezc @Izquierda_Tuit htt…,
8659,1186713737601925122,Tue Oct 22 18:39:37 +0000 2019,UMariji,Kety,Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
8672,1186713740252721154,Tue Oct 22 18:39:38 +0000 2019,Vavcortes1975,,,"Escucha @sebastianpinera aqui  no hay nadie detras, es la voz de una de las tantas jovenes que si tienen consiencia… https://t.co/GNVnPb42vw","Escucha @sebastianpinera aqui  no hay nadie detras, es la voz de una de las tantas jovenes que si tienen consiencia y ven la realidad en la que estamos viviendo..#Chilesecansó #RenunciaPiñera #ChileNoEstaEnGuerra."
8701,1186713748268032000,Tue Oct 22 18:39:40 +0000 2019,busisaw,,Tue Oct 22 18:28:44 +0000 2019,"RT @IsmaStarkMz: Cuando Maduro te llama ""Piñechet"" es que ya te graduaste como un dictador asesino hijo de puta, renuncia ya ctm y devuelve…",
8708,1186713749085921281,Tue Oct 22 18:39:40 +0000 2019,CristinaMachuca,Stgo - Chile,Mon Oct 21 18:57:44 +0000 2019,"RT @grandovich: Lo + hermoso, es que la gente no ha flaqueado en sus demandas!!

#renunciapiñera 
#Estopasaenchile https://t.co/U1LZKuvVU2",
8722,1186713751136985090,Tue Oct 22 18:39:41 +0000 2019,odilis_mendez,Venezuela Patria grande,Tue Oct 22 08:58:53 +0000 2019,RT @amaurichamorro: Policía chilena robándose televisores. ¿Qué dirá @sebastianpinera? https://t.co/Fwq4vnPZwL,
8729,1186713754152701952,Tue Oct 22 18:39:41 +0000 2019,gaivac18,,,"#piñeradictador no han fallecido, LOS ASECINARON",
8737,1186713756807680000,Tue Oct 22 18:39:42 +0000 2019,JuliyEmimdp,Balneario Atlántida,Tue Oct 22 03:50:09 +0000 2019,"RT @BienDije: A él lo asesinaron en Curicó, ciudad sin toque de queda. #piñeradictador #piñerarenuncia https://t.co/9dEW1871wS",
8782,1186713767217897473,Tue Oct 22 18:39:44 +0000 2019,solracsegundo,venezuela,Tue Oct 22 03:29:56 +0000 2019,RT @DrodriguezVen: Es lamentable q violación descarada y masiva de los DDHH en la dictadura pinochetista de @sebastianpinera cuente con la…,
8794,1186713770233597952,Tue Oct 22 18:39:45 +0000 2019,MaryRiquelme19,,Tue Oct 22 01:14:39 +0000 2019,RT @MaryRiquelme19: Y si renuncia piñera que otro payaso está preparado para gobernar #RenunciaPiñera,
8916,1186713804572372995,Tue Oct 22 18:39:53 +0000 2019,Caro_sinfiltro,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
8919,1186713805667090432,Tue Oct 22 18:39:54 +0000 2019,besf,"Providencia, Chile",Tue Oct 22 18:33:55 +0000 2019,"RT @AleDiezRT: Presidente @sebastianpinera 

#PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEst…",
8931,1186713809194496002,Tue Oct 22 18:39:54 +0000 2019,eloisapilis,,Tue Oct 22 15:47:37 +0000 2019,"RT @IAmAmarok: 😔 ¿CÓMO PODEMOS DEFENDERNOS DEL PRESIDENTE?

@Sebastianpinera cree que está en guerra contra el pueblo que exige mejoras leg…",
8963,1186713815582466049,Tue Oct 22 18:39:56 +0000 2019,zamoranolilian,"Santiago, Chile",Tue Oct 22 15:47:37 +0000 2019,"RT @IAmAmarok: 😔 ¿CÓMO PODEMOS DEFENDERNOS DEL PRESIDENTE?

@Sebastianpinera cree que está en guerra contra el pueblo que exige mejoras leg…",
8987,1186713823241297925,Tue Oct 22 18:39:58 +0000 2019,lakaipi,Santiago Chile,Tue Oct 22 11:52:29 +0000 2019,"RT @macarenasaav: Súper buen video para q los desclasados entiendan lo q pasa en chile y se dejen d hablar weas 

#renunciapineira
#FelizMa…",
8992,1186713823710982144,Tue Oct 22 18:39:58 +0000 2019,jkr_pablo,,,"#piñeradictador
#EstoPasaEnChileً 
#PueblosEnResistencia 
#RenunciaPiñera#piñeradictador
#EstoPasaEnChileً… https://t.co/ohK8M7UVcH","#piñeradictador
#EstoPasaEnChileً 
#PueblosEnResistencia 
#RenunciaPiñera#piñeradictador
#EstoPasaEnChileً 
#PueblosEnResistencia 
#RenunciaPiñera"
8998,1186713825095102464,Tue Oct 22 18:39:58 +0000 2019,Rorock77,Chile,Tue Oct 22 18:33:55 +0000 2019,"RT @AleDiezRT: Presidente @sebastianpinera 

#PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEst…",
9012,1186713828383481857,Tue Oct 22 18:39:59 +0000 2019,Viviana43322067,"Santiago, Metropolitana de San",Tue Oct 22 18:35:57 +0000 2019,"RT @SiempreFundida: Oye @sebastianpinera, ¡anda a mostrar el papelito al mundo ahora!

#CrisisEnChile #RenunciaPiñera 
#RebajaDietaParlamen…",
9042,1186713836604276736,Tue Oct 22 18:40:01 +0000 2019,Mionuev39634242,,Tue Oct 22 17:23:12 +0000 2019,"RT @dontknow505: #YaVan17Vidas
#QueSeVayanLosMilicos y ustedes también!!! 
@ceciperez1 @sebastianpinera @andreschadwickp @larra https://t.c…",
9053,1186713838714003457,Tue Oct 22 18:40:01 +0000 2019,Nicols71239903,Chile,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
9058,1186713840207175681,Tue Oct 22 18:40:02 +0000 2019,chezcarlita,Chile - Peru,Mon Oct 21 18:57:44 +0000 2019,"RT @grandovich: Lo + hermoso, es que la gente no ha flaqueado en sus demandas!!

#renunciapiñera 
#Estopasaenchile https://t.co/U1LZKuvVU2",
9075,1186713844791627776,Tue Oct 22 18:40:03 +0000 2019,celii10,"La Calera, Argentina",Tue Oct 22 05:14:11 +0000 2019,RT @magicalnmystery: LOS MILICOS DEL #PiñeraDictador ESCONDEN CUERPOS EN SUPERMERCADOS Y DESPUÉS LOS INCENDIAN #renunciapiñera #PIÑERACRIMI…,
9085,1186713847899578368,Tue Oct 22 18:40:04 +0000 2019,Milyparra,"Santiago, Chile",,"@sebastianpinera esta es la arrogancia de tus ministros. Y por esto, ya cansados de sus burlas; el pueblo salió. No… https://t.co/SFjraM5NQQ","@sebastianpinera esta es la arrogancia de tus ministros. Y por esto, ya cansados de sus burlas; el pueblo salió. No ERES LA VÍCTIMA, el pueblo SÍ."
9087,1186713848906244096,Tue Oct 22 18:40:04 +0000 2019,trigorosa,Chile,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
9179,1186713872230703104,Tue Oct 22 18:40:09 +0000 2019,47_Michu,,Tue Oct 22 18:35:50 +0000 2019,RT @duglifico: Hoy 17 se suman a los mas d 40.000 q tu forjador Pinochet silencio con el vuelo cruel del cóndor oscuro ..@sebastianpinera c…,
9199,1186713876999655424,Tue Oct 22 18:40:11 +0000 2019,CONECTADO001,,Tue Oct 22 13:22:04 +0000 2019,"RT @camus_beto: #QueSeVayanLosMilicos  José Miguel Uribe Antipani, nueva víctima de #piñeradictador https://t.co/0LIfVsJuPJ",
9203,1186713878383792130,Tue Oct 22 18:40:11 +0000 2019,djmamusic,siempre arriba,Tue Oct 22 18:00:09 +0000 2019,RT @pepapoe_: #EstoPasaEnChileً dígame usted mismo @sebastianpinera https://t.co/TWWtNpHbeW,
9215,1186713882527703047,Tue Oct 22 18:40:12 +0000 2019,desacatobrasil,,Tue Oct 22 15:51:22 +0000 2019,RT @natufa: Que se sepa. Marchando por mi y por todos mis compañeros @tv_monica @carcosmorales #renunciapiñera #CHILEDESPERTO #lasaludesund…,
9221,1186713885061058562,Tue Oct 22 18:40:12 +0000 2019,vickydeVR,"Antofagasta, Chile",Tue Oct 22 17:17:11 +0000 2019,"RT @ZurditaFilosofa: Hagan la weá que quieran en su pacto, pero nosotros no nos detendremos hasta que
#piñeradictador renuncie
#AcusacionCo…",
9265,1186713896293470209,Tue Oct 22 18:40:15 +0000 2019,layo2013,,Tue Oct 22 18:33:55 +0000 2019,"RT @AleDiezRT: Presidente @sebastianpinera 

#PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEstoyContigo
 #PiñeraEst…",
9312,1186713905814478848,Tue Oct 22 18:40:17 +0000 2019,SirBenja,"Rocas de Santo Domingo, Chile",Tue Oct 22 03:27:37 +0000 2019,RT @lilhommie33: #ChileDesperto #renunciapiñera #ChileResiste #ChileSeCanso #toquedequeda #difundir #sanantonio #piñeradictador #ToquedeQue…,
9328,1186713909446791168,Tue Oct 22 18:40:18 +0000 2019,vickydeVR,"Antofagasta, Chile",Tue Oct 22 16:19:33 +0000 2019,RT @4lp4c4_3: Por los 15 asesinatos y miles de víctimas de la Dictadura del cobarde Pinochetista @sebastianpinera y sus cobarde lacayos y p…,
